Id,SinkCreatedOn,SinkModifiedOn,statecode,statuscode,msdyn_worklocation,msdyn_systemstatus,new_partnerdecision,new_exposetocustomer,cfs_firsttimeresolution,msdyn_isfollowup,msdyn_followuprequired,cfs_upsell,msdyn_taxable,msdyn_ismobile,new_exposetopartnerforapproval,owninguser,owninguser_entitytype,msdyn_customerasset,msdyn_customerasset_entitytype,modifiedonbehalfby,modifiedonbehalfby_entitytype,msdyn_functionallocation,msdyn_functionallocation_entitytype,msdyn_iotalert,msdyn_iotalert_entitytype,msdyn_preferredresource,msdyn_preferredresource_entitytype,msdyn_workorderresolutionkpiid,msdyn_workorderresolutionkpiid_entitytype,msdyn_workordertype,msdyn_workordertype_entitytype,msdyn_workhourtemplate,msdyn_workhourtemplate_entitytype,msdyn_servicerequest,msdyn_servicerequest_entitytype,owningteam,owningteam_entitytype,new_relatedpartner,new_relatedpartner_entitytype,msdyn_billingaccount,msdyn_billingaccount_entitytype,msdyn_timegroup,msdyn_timegroup_entitytype,msdyn_pricelist,msdyn_pricelist_entitytype,msdyn_serviceaccount,msdyn_serviceaccount_entitytype,msdyn_serviceterritory,msdyn_serviceterritory_entitytype,msdyn_closedby,msdyn_closedby_entitytype,msdyn_opportunityid,msdyn_opportunityid_entitytype,msdyn_substatus,msdyn_substatus_entitytype,transactioncurrencyid,transactioncurrencyid_entitytype,cfs_customerasset,cfs_customerasset_entitytype,msdyn_taxcode,msdyn_taxcode_entitytype,msdyn_timegroupdetailselected,msdyn_timegroupdetailselected_entitytype,msdyn_supportcontact,msdyn_supportcontact_entitytype,msdyn_primaryresolution,msdyn_primaryresolution_entitytype,modifiedby,modifiedby_entitytype,msdyn_priority,msdyn_priority_entitytype,msdyn_agreement,msdyn_agreement_entitytype,msdyn_workorderarrivaltimekpiid,msdyn_workorderarrivaltimekpiid_entitytype,cfs_contact,cfs_contact_entitytype,msdyn_reportedbycontact,msdyn_reportedbycontact_entitytype,createdby,createdby_entitytype,msdyn_parentworkorder,msdyn_parentworkorder_entitytype,owningbusinessunit,owningbusinessunit_entitytype,createdonbehalfby,createdonbehalfby_entitytype,msdyn_primaryincidenttype,msdyn_primaryincidenttype_entitytype,ownerid,ownerid_entitytype,msdyn_estimatesubtotalamount,msdyn_totalamount_base,msdyn_subtotalamount_base,msdyn_totalsalestax,msdyn_totalamount,msdyn_totalsalestax_base,msdyn_subtotalamount,msdyn_estimatesubtotalamount_base,msdyn_workordersummary,importsequencenumber,msdyn_servicerequestname,msdyn_city,msdyn_datewindowend,cfs_customerassetname,msdyn_timewindowend,cfs_bookings_date,msdyn_autonumbering,msdyn_phoneNumber,transactioncurrencyidname,modifiedbyname,msdyn_followupnote,owneridname,cfs_contactname,cfs_bookings,msdyn_billingaccountyominame,msdyn_workhourtemplatename,msdyn_internalflags,msdyn_latitude,msdyn_addressname,createdonbehalfbyname,msdyn_mapcontrol,msdyn_preferredresourcename,msdyn_serviceaccountname,msdyn_primaryincidentdescription,msdyn_postalcode,msdyn_workorderarrivaltimekpiidname,msdyn_address1,msdyn_completedon,createdbyname,new_comments,msdyn_iotalertname,exchangerate,msdyn_address2,msdyn_stateorprovince,new_relatedpartnername,msdyn_workordertypename,cfs_bookings_state,versionnumber,msdyn_taxcodename,msdyn_firstarrivedon,msdyn_closedbyname,msdyn_reportedbycontactname,msdyn_supportcontactname,msdyn_billingaccountname,cfs_contactyominame,modifiedonbehalfbyname,msdyn_primaryincidentestimatedduration,createdon,msdyn_functionallocationname,overriddencreatedon,msdyn_pricelistname,msdyn_primaryincidenttypename,createdonbehalfbyyominame,msdyn_country,msdyn_timewindowstart,msdyn_instructions,msdyn_timetopromised,utcconversiontimezonecode,msdyn_priorityname,msdyn_customerassetname,msdyn_substatusname,msdyn_timefrompromised,msdyn_name,owneridyominame,createdbyyominame,msdyn_serviceterritoryname,owningbusinessunitname,msdyn_bookingsummary,msdyn_agreementname,modifiedon,processid,cfs_servicecontactmobilephone,modifiedbyyominame,msdyn_timegroupname,modifiedonbehalfbyyominame,msdyn_datewindowstart,msdyn_closedbyyominame,stageid,msdyn_address3,msdyn_reportedbycontactyominame,msdyn_workorderid,msdyn_longitude,msdyn_totalestimatedduration,msdyn_childindex,msdyn_timeclosed,msdyn_parentworkordername,owneridtype,traversedpath,msdyn_primaryresolutionname,msdyn_serviceaccountyominame,msdyn_opportunityidname,msdyn_workorderresolutionkpiidname,msdyn_timegroupdetailselectedname,new_relatedpartneryominame,timezoneruleversionnumber
44b865c3-326e-428a-90e0-40a7574cd82f,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,5d0f2f94-a8ef-4be4-84ea-74bbdd2e54eb,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,bade0a1c-a10f-488c-bfa9-a0bf0fbbb141,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2023-01-24T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
9067a5eb-1d12-43b8-a80b-24124d6f1e9f,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,5d0f2f94-a8ef-4be4-84ea-74bbdd2e54eb,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,5eb3d54d-d992-448f-b9bf-f4c6a601d8e8,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2023-02-08T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
ba37cf07-8081-4990-80cf-844ef3d89312,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,5d0f2f94-a8ef-4be4-84ea-74bbdd2e54eb,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,db545d8f-3c9f-468d-91b8-086ae8d04a6d,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2023-02-08T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
dd2fd084-14c3-47ae-aed7-74bb9b8ba0d4,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,4d79dff3-4646-4ce5-8d1e-9d677e74699e,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,bc23ee6c-d3e4-4cbb-8588-00129d0c8a6a,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2021-07-23T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
247226d2-9a97-40e0-8c33-e5f15784cc4a,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,4d79dff3-4646-4ce5-8d1e-9d677e74699e,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,90efb078-ce99-4ad8-9063-de59309b578d,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2021-08-07T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
e7170036-b31a-496f-9ff7-645dbe353ac1,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,4d79dff3-4646-4ce5-8d1e-9d677e74699e,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,bf111a05-eebf-4a85-84ef-73ec76b477f1,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2021-08-22T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
c3a0084e-ee41-46d8-bc47-25ab3d5d96b1,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,4d79dff3-4646-4ce5-8d1e-9d677e74699e,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,35c5f9b6-38fc-46b7-bb8a-6f207a7a33b7,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2021-10-06T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
f7d673f5-9959-45a8-914c-c95cc9d14876,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,4d79dff3-4646-4ce5-8d1e-9d677e74699e,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,bf111a05-eebf-4a85-84ef-73ec76b477f1,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2022-03-19T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
c742ffed-f1cc-432b-9260-eeb6e999bfc5,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,4d79dff3-4646-4ce5-8d1e-9d677e74699e,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,90efb078-ce99-4ad8-9063-de59309b578d,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2022-03-19T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
3920a101-b6ba-4e8f-8f94-0f5ed1653f9c,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,4d79dff3-4646-4ce5-8d1e-9d677e74699e,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,35c5f9b6-38fc-46b7-bb8a-6f207a7a33b7,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2022-04-03T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
34d797ce-d74d-461b-b7e0-466c30e6fb65,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,4d79dff3-4646-4ce5-8d1e-9d677e74699e,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,bf111a05-eebf-4a85-84ef-73ec76b477f1,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2022-04-03T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
f3b6c9ca-5a8e-4654-b9a8-218fbcbcc0d9,2023-03-06T14:24:31.000Z,2023-03-10T08:05:02.000Z,0,1,690970000,690970001,,false,,false,false,,false,false,false,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,4d79dff3-4646-4ce5-8d1e-9d677e74699e,,,,,,,,,,,,040431f1-d1a7-e811-a962-000d3a18b4b9,msdyn_workordertype,,,,,,,,,c7592234-b1a7-e811-a987-000d3a1c9c85,account,,,4e8e6c84-4f13-e811-a836-000d3a13a101,pricelevel,c7592234-b1a7-e811-a987-000d3a1c9c85,account,828931a3-0aaa-e811-a962-000d3a18bb57,territory,,,,,,,55a26809-3ee2-e711-a95b-000d3a180af8,transactioncurrency,,,,,,,,,,,a2877065-cef7-e711-a837-000d3a1be4cf,systemuser,,,,,,,,,,,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,,,054d7187-34e2-e711-a95b-000d3a180af8,businessunit,,,ebbaadb7-08aa-e811-a974-000d3a1c9b20,msdyn_incidenttype,3e90446d-1990-e811-a982-000d3a1b913d,systemuser,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,3005.00,,103671835,,Skokie,2023-03-15T13:59:00.000Z,,,2023-03-10T06:28:35.000Z,,,US Dollar,Dyn365 SA,,TestUser5,,1,,,,42.01515,,,,,Very Economic Sales,,60076,,3312 W Touhy Ave,,TestUser5,,90efb078-ce99-4ad8-9063-de59309b578d,1.0000000000,,IL,,Abnormal Temperature,1,147374888,,,,,,Very Economic Sales,,,120,2018-08-22T04:13:42.0000000+00:00,,2018-08-24T19:15:15.000Z,Jerome Friday,Standard Inspection,,USA,,,,,,,,,00183,TestUser5,TestUser5,IL,Manufacturing - Test,,,2022-04-18T06:00:00.000Z,,,Dyn365 SA,,,2023-03-14T12:00:00.000Z,,,,,b25f58e8-1cd1-434c-87ae-e067fbbc105f,-87.70899,,,,,,,,,,,,,0
